gameDate;teamName;scorer;goalMinute;ownGoal;penalty;homeTeamName;awayTeamName
1998-10-10;Poland;Jerzy Brzęczek;18;0;0;Poland;Luxembourg
1998-10-10;Poland;Andrzej Juskowiak;33;0;0;Poland;Luxembourg
1998-10-10;Poland;Mirosław Trzeciak;65;0;0;Poland;Luxembourg
1998-10-10;Romania;Dorinel Munteanu;90;0;0;Portugal;Romania
1998-10-10;France;Nicolas Anelka;13;0;0;Russia;France
1998-10-10;France;Robert Pires;28;0;0;Russia;France
1998-10-10;Russia;Igor Yanovsky;45;0;0;Russia;France
1998-10-10;Russia;Aleksandr Mostovoi;55;0;0;Russia;France
1998-10-10;France;Alain Boghossian;81;0;0;Russia;France
1998-10-10;Israel;Haim Revivo;16;0;0;San Marino;Israel
1998-10-10;Israel;Avi Nimni;18;0;0;San Marino;Israel
1998-10-10;Israel;Alon Mizrahi;32;0;0;San Marino;Israel
1998-10-10;Israel;Mauro Valentini;58;1;0;San Marino;Israel
1998-10-10;Israel;Najwan Ghrayib;82;0;0;San Marino;Israel
1998-10-10;Estonia;Sergei Hohlov-Simson;34;0;0;Scotland;Estonia
1998-10-10;Scotland;Billy Dodds;70;0;0;Scotland;Estonia
1998-10-10;Estonia;Maksim Smirnov;76;0;0;Scotland;Estonia
1998-10-10;Scotland;Sergei Hohlov-Simson;79;1;0;Scotland;Estonia
1998-10-10;Scotland;Billy Dodds;85;0;0;Scotland;Estonia
1998-10-10;Slovenia;Zlatko Zahovic;24;0;0;Slovenia;Norway
1998-10-10;Norway;Tore Andre Flo;45;0;0;Slovenia;Norway
1998-10-10;Norway;Kjetil Rekdal;80;0;0;Slovenia;Norway
1998-10-10;Turkey;Hakan Şukur;70;0;0;Turkey;Germany
1998-10-14;Sweden;Henrik Larsson;62;0;0;Bulgaria;Sweden
1998-10-14;North Macedonia;Sasa ciric;2;0;0;Croatia;North Macedonia
1998-10-14;Croatia;Davor Suker;16;0;0;Croatia;North Macedonia
1998-10-14;Croatia;Zvonimir Boban;45;0;0;Croatia;North Macedonia
1998-10-14;North Macedonia;Dzevdet Sainovski;55;0;0;Croatia;North Macedonia
1998-10-14;Croatia;Zvonimir Boban;70;0;0;Croatia;North Macedonia
1998-10-14;Czech Republic;Pavel Nedvěd;8;0;0;Czech Republic;Estonia
1998-10-14;Czech Republic;Patrik Berger;20;0;0;Czech Republic;Estonia
1998-10-14;Czech Republic;Patrik Berger;38;0;0;Czech Republic;Estonia
1998-10-14;Czech Republic;Janek Meet;45;1;0;Czech Republic;Estonia
1998-10-14;Estonia;Argo Arbeiter;90;0;0;Czech Republic;Estonia
1998-10-14;France;Vincent Candela;54;0;0;France;Andorra
1998-10-14;France;Youri Djorkaeff;59;0;0;France;Andorra
1998-10-14;Greece;Nikos Machlas;12;0;0;Greece;Georgia
1998-10-14;Greece;Nikos Liberopoulos;15;0;0;Greece;Georgia
1998-10-14;Greece;Marinos Ouzounidis;36;0;0;Greece;Georgia
1998-10-14;Romania;Viorel Moldovan;50;0;0;Hungary;Romania
1998-10-14;Hungary;Janos Hrutka;82;0;0;Hungary;Romania
1998-10-14;Iceland;Yuri Kovtun;87;1;0;Iceland;Russia
1998-10-14;Israel;Alon Hazan;64;0;0;Israel;Spain
1998-10-14;Spain;Fernando Hierro;65;0;0;Israel;Spain
1998-10-14;Spain;Joseba Etxeberria;78;0;0;Israel;Spain
1998-10-14;Liechtenstein;Mario Frick;48;0;0;Liechtenstein;Azerbaijan
1998-10-14;Liechtenstein;Martin Telser;49;0;0;Liechtenstein;Azerbaijan
1998-10-14;Azerbaijan;Gurban Gurbanov;59;0;0;Liechtenstein;Azerbaijan
1998-10-14;Bosnia and Herzegovina;Muhamed Konjic;4;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;Lithuania;Valdas Ivanauskas;10;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;Lithuania;Valdas Ivanauskas;67;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;Bosnia and Herzegovina;Elvir Baljic;68;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;Lithuania;Valdas Ivanauskas;75;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;Lithuania;Virginijus Baltusnikas;90;0;0;Lithuania;Bosnia and Herzegovina
1998-10-14;England;Michael Owen;18;0;0;Luxembourg;England
1998-10-14;England;Alan Shearer;38;0;1;Luxembourg;England
1998-10-14;England;Gareth Southgate;88;0;0;Luxembourg;England
1998-10-14;Moldova;Alexandru Guzun;6;0;0;Moldova;Germany
1998-10-14;Germany;Ulf Kirsten;19;0;0;Moldova;Germany
1998-10-14;Germany;Ulf Kirsten;35;0;0;Moldova;Germany
1998-10-14;Germany;Oliver Bierhoff;38;0;0;Moldova;Germany
1998-10-14;Albania;Alban Bushi;37;0;0;Norway;Albania
1998-10-14;Albania;Igli Tare;52;0;0;Norway;Albania
1998-10-14;Norway;Kjetil Rekdal;81;0;0;Norway;Albania
1998-10-14;Norway;Henning Berg;86;0;0;Norway;Albania
1998-10-14;Republic of Ireland;Robbie Keane;17;0;0;Republic of Ireland;Malta
1998-10-14;Republic of Ireland;Robbie Keane;19;0;0;Republic of Ireland;Malta
1998-10-14;Republic of Ireland;Roy Keane;54;0;0;Republic of Ireland;Malta
1998-10-14;Republic of Ireland;Niall Quinn;62;0;0;Republic of Ireland;Malta
1998-10-14;Republic of Ireland;Gary Breen;82;0;0;Republic of Ireland;Malta
1998-10-14;Austria;Ivica Vastic;58;0;0;San Marino;Austria
1998-10-14;Austria;Christian Mayrleb;64;0;0;San Marino;Austria
1998-10-14;Austria;Martin Hiden;69;0;0;San Marino;Austria
1998-10-14;Austria;Eduard Glieder;76;0;0;San Marino;Austria
1998-10-14;San Marino;Andy Selva;81;0;1;San Marino;Austria
1998-10-14;Scotland;Craig Burley;21;0;0;Scotland;Faroe Islands
1998-10-14;Scotland;Billy Dodds;44;0;0;Scotland;Faroe Islands
1998-10-14;Faroe Islands;John Petersen;85;0;1;Scotland;Faroe Islands
1998-10-14;Portugal;Joao Vieira Pinto;17;0;0;Slovakia;Portugal
1998-10-14;Portugal;Joao Vieira Pinto;30;0;0;Slovakia;Portugal
1998-10-14;Portugal;Abel Xavier;70;0;0;Slovakia;Portugal
1998-10-14;Slovenia;Saso Udovic;86;0;0;Slovenia;Latvia
1998-10-14;Switzerland;Stephane Chapuisat;58;0;0;Switzerland;Denmark
1998-10-14;Denmark;Ole Tobiasen;90;0;0;Switzerland;Denmark
1998-10-14;Finland;Mixu Paatelainen;5;0;0;Turkey;Finland
1998-10-14;Finland;Jonatan Johansson;51;0;0;Turkey;Finland
1998-10-14;Turkey;Ogun Temizkanoğlu;74;0;0;Turkey;Finland
1998-10-14;Finland;Jari Litmanen;90;0;0;Turkey;Finland
1998-10-14;Ukraine;Serhiy Skachenko;31;0;0;Ukraine;Armenia
1998-10-14;Ukraine;Andriy Husin;80;0;0;Ukraine;Armenia
1998-10-14;Wales;John Robinson;14;0;0;Wales;Belarus
1998-10-14;Belarus;Sergei Gurenko;20;0;0;Wales;Belarus
1998-10-14;Belarus;Valyantsin Byalkevich;48;0;0;Wales;Belarus
1998-10-14;Wales;Chris Coleman;53;0;0;Wales;Belarus
1998-10-14;Wales;Kit Symons;84;0;0;Wales;Belarus
1998-11-18;North Macedonia;Igor Nikolovski;49;0;0;Malta;North Macedonia
1998-11-18;North Macedonia;Srgjan Zaharievski;63;0;0;Malta;North Macedonia
1998-11-18;Malta;Paul Sixsmith;69;0;0;Malta;North Macedonia
1998-11-18;Moldova;Vladimir Gaidamasciuc;22;0;0;Northern Ireland;Moldova
1998-11-18;Northern Ireland;Iain Dowie;49;0;0;Northern Ireland;Moldova
1998-11-18;Moldova;Ion Testemițanu;56;0;0;Northern Ireland;Moldova
1998-11-18;Northern Ireland;Neil Lennon;63;0;0;Northern Ireland;Moldova
1998-11-18;Cyprus;Milenko Spoljaric;40;0;0;San Marino;Cyprus
1998-11-18;Serbia;Predrag Mijatovic;64;0;0;Serbia;Republic of Ireland
2002-01-18;Canada;Kevin McKenna;28;0;0;Haiti;Canada
2002-01-18;Canada;Kevin McKenna;48;0;0;Haiti;Canada
2002-01-18;Costa Rica;Hernan Medford;38;0;0;Martinique;Costa Rica
2002-01-18;Costa Rica;Rolando Fonseca;55;0;0;Martinique;Costa Rica
2002-01-19;Mexico;Jair Garcia;31;0;0;El Salvador;Mexico
2002-01-19;Liberia;George Weah;45;0;0;Mali;Liberia
2002-01-19;Mali;Seydou Keita;87;0;0;Mali;Liberia
2002-01-19;United States;Landon Donovan;35;0;0;United States;South Korea
2002-01-19;South Korea;Song Chong-gug;38;0;0;United States;South Korea
2002-01-19;United States;DaMarcus Beasley;90;0;0;United States;South Korea
2002-01-20;Cameroon;Patrick M'Boma;40;0;0;Cameroon;DR Congo
2002-01-20;Costa Rica;Rolando Fonseca;56;0;0;Costa Rica;Trinidad and Tobago
2002-01-20;Trinidad and Tobago;Stern John;90;0;0;Costa Rica;Trinidad and Tobago
2002-01-20;Haiti;edison Mendez;6;1;0;Ecuador;Haiti
2002-01-20;Haiti;Charles Alerte;44;0;0;Ecuador;Haiti
2002-01-20;Senegal;Lamine Diatta;82;0;0;Egypt;Senegal
2002-01-21;Nigeria;Julius Aghahowa;43;0;0;Algeria;Nigeria
2002-01-21;Mexico;Adolfo Bautista;28;0;0;Mexico;Guatemala
2002-01-21;Guatemala;Juan Carlos Plata;36;0;0;Mexico;Guatemala
2002-01-21;Mexico;Marco Garces;38;0;0;Mexico;Guatemala
2002-01-21;Mexico;Carlos Ochoa;90;0;0;Mexico;Guatemala
2002-01-21;United States;Brian McBride;22;0;1;United States;Cuba
2002-01-22;Ecuador;alex Aguinaga;88;0;0;Canada;Ecuador
2002-01-22;Ecuador;alex Aguinaga;90;0;0;Canada;Ecuador
2002-01-22;Martinique;Patrick Percin;51;0;0;Trinidad and Tobago;Martinique
2002-01-23;El Salvador;Santos Cabrera;58;0;0;Guatemala;El Salvador
2002-01-25;Cameroon;Patrick M'Boma;85;0;0;Cameroon;Ivory Coast
2002-01-25;Egypt;Hazem Emam;23;0;0;Egypt;Tunisia
2002-01-25;Liberia;Prince Akim Daye;7;0;0;Liberia;Algeria
2002-01-25;Algeria;Nassim Akrour;45;0;0;Liberia;Algeria
2002-01-25;Liberia;Kelvin Sebwe;72;0;0;Liberia;Algeria
2002-01-25;Algeria;Nasreddine Kraouche;90;0;0;Liberia;Algeria
2002-01-26;Morocco;Hicham Zerouali;23;0;0;Burkina Faso;Morocco
2002-01-26;Burkina Faso;Moumouni Dagano;58;0;0;Burkina Faso;Morocco
2002-01-26;Morocco;Hicham Zerouali;85;0;0;Burkina Faso;Morocco
2002-01-26;Martinique;Mark Rogers;63;1;0;Canada;Martinique
2002-01-26;Canada;Kevin McKenna;73;0;0;Canada;Martinique
2002-01-26;Costa Rica;Walter Centeno;2;0;0;Costa Rica;Haiti
2002-01-26;Haiti;Golman Pierre;62;0;0;Costa Rica;Haiti
2002-01-26;Costa Rica;Ronald Gomez;97;0;0;Costa Rica;Haiti
2002-01-26;Senegal;Souleymane Camara;90;0;0;Senegal;Zambia
2002-01-27;United States;Brian McBride;9;0;0;United States;El Salvador
2002-01-27;United States;Brian McBride;11;0;0;United States;El Salvador
2002-01-27;United States;Brian McBride;21;0;0;United States;El Salvador
2002-01-27;United States;Ante Razov;72;0;0;United States;El Salvador
2002-01-28;Nigeria;Julius Aghahowa;63;0;0;Liberia;Nigeria
2002-01-28;Mali;Mamadou Bagayoko;18;0;0;Mali;Algeria
2002-01-28;Mali;Bassala Toure;24;0;0;Mali;Algeria
2002-01-29;Cameroon;Lucien Mettomo;52;0;0;Cameroon;Togo
2002-01-29;Cameroon;Samuel Eto'o;80;0;0;Cameroon;Togo
2002-01-29;Cameroon;Salomon Olembe;89;0;0;Cameroon;Togo
2002-01-29;DR Congo;Yves Yuvuladio;28;0;0;DR Congo;Ivory Coast
2002-01-29;DR Congo;Shabani Nonda;66;0;0;DR Congo;Ivory Coast
2002-01-29;DR Congo;Papi Kimoto;81;0;1;DR Congo;Ivory Coast
2002-01-29;Ivory Coast;Kandia Traore;86;0;0;DR Congo;Ivory Coast
2002-01-30;Burkina Faso;Koh Traore;81;0;0;Burkina Faso;Ghana
2002-01-30;Ghana;Isaac Boakye;90;0;0;Burkina Faso;Ghana
2002-01-30;Ghana;Isaac Boakye;90;0;0;Burkina Faso;Ghana
2002-01-30;Costa Rica;Ronald Gomez;44;0;0;Costa Rica;South Korea
2002-01-30;Costa Rica;Paulo Wanchope;77;0;0;Costa Rica;South Korea
2002-01-30;South Korea;Choi Jin-cheul;81;0;0;Costa Rica;South Korea
2002-01-30;Costa Rica;Paulo Wanchope;82;0;0;Costa Rica;South Korea
2002-01-30;South Africa;Sibusiso Zuma;42;0;0;South Africa;Morocco
2002-01-30;South Africa;Thabo Mngomeni;48;0;0;South Africa;Morocco
2002-01-30;South Africa;Siyabonga Nomvethe;51;0;0;South Africa;Morocco
2002-01-30;Morocco;Rachid Benmahmoud;77;0;1;South Africa;Morocco
2002-01-31;Egypt;Mido;35;0;0;Egypt;Zambia
2002-01-31;Egypt;Hazem Emam;53;0;0;Egypt;Zambia
2002-01-31;Zambia;Gift Kampamba;89;0;0;Egypt;Zambia
2002-02-02;South Korea;Kim Do-hoon;15;0;0;Canada;South Korea
2002-02-02;Canada;Kim Do-hoon;34;1;0;Canada;South Korea
2002-02-02;Canada;Dwayne De Rosario;35;0;0;Canada;South Korea
2002-02-02;United States;Josh Wolff;37;0;0;United States;Costa Rica
2002-02-02;United States;Jeff Agoos;63;0;0;United States;Costa Rica
2002-02-03;Mali;Bassala Toure;60;0;0;Mali;South Africa
2002-02-03;Mali;Dramane Coulibaly;90;0;0;Mali;South Africa
2002-02-03;Nigeria;Garba Lawal;80;0;0;Nigeria;Ghana
2002-02-04;Cameroon;Patrick M'Boma;62;0;0;Cameroon;Egypt
2002-02-04;Senegal;Salif Diao;30;0;0;Senegal;DR Congo
2002-02-04;Senegal;El Hadji Diouf;86;0;0;Senegal;DR Congo
2002-02-07;Cameroon;Salomon Olembe;39;0;0;Mali;Cameroon
2002-02-07;Cameroon;Salomon Olembe;45;0;0;Mali;Cameroon
2002-02-07;Cameroon;Marc-Vivien Foe;84;0;0;Mali;Cameroon
2002-02-07;Senegal;Papa Bouba Diop;54;0;0;Nigeria;Senegal
2002-02-07;Nigeria;Julius Aghahowa;88;0;0;Nigeria;Senegal
2002-02-07;Senegal;Salif Diao;97;0;0;Nigeria;Senegal
2002-02-09;Nigeria;Yakubu;29;0;0;Mali;Nigeria
2002-05-31;Senegal;Papa Bouba Diop;30;0;0;France;Senegal
2002-06-01;Germany;Miroslav Klose;20;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Miroslav Klose;25;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Michael Ballack;40;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Carsten Jancker;45;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Miroslav Klose;70;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Thomas Linke;73;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Oliver Bierhoff;84;0;0;Germany;Saudi Arabia
2002-06-01;Germany;Bernd Schneider;90;0;0;Germany;Saudi Arabia
2002-06-01;Cameroon;Patrick M'Boma;39;0;0;Republic of Ireland;Cameroon
2002-06-01;Republic of Ireland;Matt Holland;52;0;0;Republic of Ireland;Cameroon
2002-06-01;Denmark;Jon Dahl Tomasson;45;0;0;Uruguay;Denmark
2002-06-01;Uruguay;Dario Rodriguez;47;0;0;Uruguay;Denmark
2002-06-01;Denmark;Jon Dahl Tomasson;83;0;0;Uruguay;Denmark
2002-06-02;Argentina;Gabriel Batistuta;63;0;0;Argentina;Nigeria
2002-06-02;England;Sol Campbell;24;0;0;England;Sweden
2002-06-02;Sweden;Niclas Alexandersson;59;0;0;England;Sweden
2002-06-02;Paraguay;Roque Santa Cruz;39;0;0;Paraguay;South Africa
2002-06-02;Paraguay;Francisco Arce;55;0;0;Paraguay;South Africa
2002-06-02;South Africa;Teboho Mokoena;63;0;0;Paraguay;South Africa
2002-06-02;South Africa;Quinton Fortune;90;0;1;Paraguay;South Africa
2002-06-02;Spain;Raul;44;0;0;Spain;Slovenia
2002-06-02;Spain;Juan Carlos Valeron;74;0;0;Spain;Slovenia
2002-06-02;Slovenia;Sebastjan Cimirotic;82;0;0;Spain;Slovenia
2002-06-02;Spain;Fernando Hierro;87;0;1;Spain;Slovenia
2002-06-03;Turkey;Hasan Şaş;45;0;0;Brazil;Turkey
2002-06-03;Brazil;Ronaldo;50;0;0;Brazil;Turkey
2002-06-03;Brazil;Rivaldo;87;0;1;Brazil;Turkey
2002-06-03;Mexico;Cuauhtemoc Blanco;60;0;1;Croatia;Mexico
2002-06-03;Italy;Christian Vieri;7;0;0;Italy;Ecuador
2002-06-03;Italy;Christian Vieri;27;0;0;Italy;Ecuador
2002-06-04;Costa Rica;Ronald Gomez;61;0;0;China PR;Costa Rica
2002-06-04;Costa Rica;Mauricio Wright;65;0;0;China PR;Costa Rica
2002-06-04;Belgium;Marc Wilmots;57;0;0;Japan;Belgium
2002-06-04;Japan;Takayuki Suzuki;59;0;0;Japan;Belgium
2002-06-04;Japan;Junichi Inamoto;67;0;0;Japan;Belgium
2002-06-04;Belgium;Peter Van Der Heyden;75;0;0;Japan;Belgium
2002-06-04;South Korea;Hwang Sun-hong;26;0;0;South Korea;Poland
2002-06-04;South Korea;Yoo Sang-chul;53;0;0;South Korea;Poland
2002-06-05;Germany;Miroslav Klose;19;0;0;Germany;Republic of Ireland
2002-06-05;Republic of Ireland;Robbie Keane;90;0;0;Germany;Republic of Ireland
2002-06-05;Russia;Yegor Titov;59;0;0;Russia;Tunisia
2002-06-05;Russia;Valery Karpin;64;0;1;Russia;Tunisia
2002-06-05;United States;John O'Brien;4;0;0;United States;Portugal
2002-06-05;United States;Jorge Costa;29;1;0;United States;Portugal
2002-06-05;United States;Brian McBride;36;0;0;United States;Portugal
2002-06-05;Portugal;Beto;39;0;0;United States;Portugal
2002-06-05;Portugal;Jeff Agoos;71;1;0;United States;Portugal
2002-06-06;Cameroon;Samuel Eto'o;66;0;0;Cameroon;Saudi Arabia
2002-06-06;Denmark;Jon Dahl Tomasson;16;0;1;Denmark;Senegal
2002-06-06;Senegal;Salif Diao;52;0;0;Denmark;Senegal
2002-06-07;England;David Beckham;44;0;1;Argentina;England
2002-06-07;Paraguay;Carles Puyol;10;1;0;Spain;Paraguay
2002-06-07;Spain;Fernando Morientes;53;0;0;Spain;Paraguay
2002-06-07;Spain;Fernando Morientes;69;0;0;Spain;Paraguay
2002-06-07;Spain;Fernando Hierro;83;0;1;Spain;Paraguay
2002-06-07;Nigeria;Julius Aghahowa;27;0;0;Sweden;Nigeria
2002-06-07;Sweden;Henrik Larsson;35;0;0;Sweden;Nigeria
2002-06-07;Sweden;Henrik Larsson;63;0;1;Sweden;Nigeria
2002-06-08;Brazil;Roberto Carlos;15;0;0;Brazil;China PR
2002-06-08;Brazil;Rivaldo;32;0;0;Brazil;China PR
2002-06-08;Brazil;Ronaldinho;45;0;1;Brazil;China PR
2002-06-08;Brazil;Ronaldo;55;0;0;Brazil;China PR
2002-06-08;Italy;Christian Vieri;55;0;0;Italy;Croatia
2002-06-08;Croatia;Ivica Olic;73;0;0;Italy;Croatia
2002-06-08;Croatia;Milan Rapaic;76;0;0;Italy;Croatia
2002-06-08;South Africa;Siyabonga Nomvethe;4;0;0;South Africa;Slovenia
2002-06-09;Turkey;Emre Belozoğlu;56;0;0;Costa Rica;Turkey
2002-06-09;Costa Rica;Winston Parks;86;0;0;Costa Rica;Turkey
2002-06-09;Japan;Junichi Inamoto;51;0;0;Japan;Russia
2002-06-09;Ecuador;Agustin Delgado;5;0;0;Mexico;Ecuador
2002-06-09;Mexico;Jared Borgetti;28;0;0;Mexico;Ecuador
2002-06-09;Mexico;Gerardo Torrado;57;0;0;Mexico;Ecuador
2002-06-10;Portugal;Pauleta;14;0;0;Portugal;Poland
2002-06-10;Portugal;Pauleta;65;0;0;Portugal;Poland
2002-06-10;Portugal;Pauleta;77;0;0;Portugal;Poland
2002-06-10;Portugal;Rui Costa;88;0;0;Portugal;Poland
2002-06-10;United States;Clint Mathis;24;0;0;South Korea;United States
2002-06-10;South Korea;Ahn Jung-hwan;78;0;0;South Korea;United States
2002-06-10;Belgium;Marc Wilmots;13;0;0;Tunisia;Belgium
2002-06-10;Tunisia;Raouf Bouzaiene;17;0;0;Tunisia;Belgium
2002-06-11;Germany;Marco Bode;50;0;0;Cameroon;Germany
2002-06-11;Germany;Miroslav Klose;79;0;0;Cameroon;Germany
2002-06-11;Denmark;Dennis Rommedahl;22;0;0;Denmark;France
2002-06-11;Denmark;Jon Dahl Tomasson;67;0;0;Denmark;France
2002-06-11;Republic of Ireland;Robbie Keane;7;0;0;Saudi Arabia;Republic of Ireland
2002-06-11;Republic of Ireland;Gary Breen;61;0;0;Saudi Arabia;Republic of Ireland
2002-06-11;Republic of Ireland;Damien Duff;87;0;0;Saudi Arabia;Republic of Ireland
2002-06-11;Senegal;Khalilou Fadiga;20;0;1;Senegal;Uruguay
2002-06-11;Senegal;Papa Bouba Diop;26;0;0;Senegal;Uruguay
2002-06-11;Senegal;Papa Bouba Diop;38;0;0;Senegal;Uruguay
2002-06-11;Uruguay;Richard Morales;46;0;0;Senegal;Uruguay
2002-06-11;Uruguay;Diego Forlan;69;0;0;Senegal;Uruguay
2002-06-11;Uruguay;alvaro Recoba;88;0;1;Senegal;Uruguay
2002-06-12;Slovenia;Milenko Acimovic;45;0;0;Slovenia;Paraguay
2002-06-12;Paraguay;Nelson Cuevas;65;0;0;Slovenia;Paraguay
2002-06-12;Paraguay;Jorge Luis Campos;73;0;0;Slovenia;Paraguay
2002-06-12;Paraguay;Nelson Cuevas;84;0;0;Slovenia;Paraguay
2002-06-12;Spain;Raul;4;0;0;South Africa;Spain
2002-06-12;South Africa;Benni McCarthy;31;0;0;South Africa;Spain
2002-06-12;Spain;Gaizka Mendieta;45;0;0;South Africa;Spain
2002-06-12;South Africa;Lucas Radebe;53;0;0;South Africa;Spain
2002-06-12;Spain;Raul;56;0;0;South Africa;Spain
2002-06-12;Sweden;Anders Svensson;59;0;0;Sweden;Argentina
2002-06-12;Argentina;Hernan Crespo;88;0;0;Sweden;Argentina
2002-06-13;Brazil;Ronaldo;10;0;0;Costa Rica;Brazil
2002-06-13;Brazil;Ronaldo;13;0;0;Costa Rica;Brazil
2002-06-13;Brazil;Edmilson;38;0;0;Costa Rica;Brazil
2002-06-13;Costa Rica;Paulo Wanchope;39;0;0;Costa Rica;Brazil
2002-06-13;Costa Rica;Ronald Gomez;56;0;0;Costa Rica;Brazil
2002-06-13;Brazil;Rivaldo;62;0;0;Costa Rica;Brazil
2002-06-13;Brazil;Jenilson Ângelo de Souza;64;0;0;Costa Rica;Brazil
2002-06-13;Ecuador;edison Mendez;48;0;0;Ecuador;Croatia
2002-06-13;Mexico;Jared Borgetti;34;0;0;Mexico;Italy
2002-06-13;Italy;Alessandro Del Piero;85;0;0;Mexico;Italy
2002-06-13;Turkey;Hasan Şaş;6;0;0;Turkey;China PR
2002-06-13;Turkey;Bulent Korkmaz;9;0;0;Turkey;China PR
2002-06-13;Turkey;Ümit Davala;85;0;0;Turkey;China PR
2002-06-14;Belgium;Johan Walem;7;0;0;Belgium;Russia
2002-06-14;Russia;Vladimir Beschastnykh;52;0;0;Belgium;Russia
2002-06-14;Belgium;Wesley Sonck;78;0;0;Belgium;Russia
2002-06-14;Belgium;Marc Wilmots;82;0;0;Belgium;Russia
2002-06-14;Russia;Dmitri Sychev;88;0;0;Belgium;Russia
2002-06-14;Japan;Hiroaki Morishima;48;0;0;Japan;Tunisia
2002-06-14;Japan;Hidetoshi Nakata;75;0;0;Japan;Tunisia
2002-06-14;Poland;Emmanuel Olisadebe;3;0;0;Poland;United States
2002-06-14;Poland;Paweł Kryszałowicz;5;0;0;Poland;United States
2002-06-14;Poland;Marcin Żewłakow;66;0;0;Poland;United States
2002-06-14;United States;Landon Donovan;83;0;0;Poland;United States
2002-06-14;South Korea;Park Ji-sung;70;0;0;South Korea;Portugal
2002-06-15;England;Rio Ferdinand;5;0;0;Denmark;England
2002-06-15;England;Michael Owen;22;0;0;Denmark;England
2002-06-15;England;Emile Heskey;44;0;0;Denmark;England
2002-06-15;Germany;Oliver Neuville;88;0;0;Germany;Paraguay
2002-06-16;Spain;Fernando Morientes;8;0;0;Spain;Republic of Ireland
2002-06-16;Republic of Ireland;Robbie Keane;90;0;1;Spain;Republic of Ireland
2002-06-16;Sweden;Henrik Larsson;11;0;0;Sweden;Senegal
2002-06-16;Senegal;Henri Camara;37;0;0;Sweden;Senegal
2002-06-16;Senegal;Henri Camara;104;0;0;Sweden;Senegal
2002-06-17;Brazil;Rivaldo;67;0;0;Brazil;Belgium
2002-06-17;Brazil;Ronaldo;87;0;0;Brazil;Belgium
2002-06-17;United States;Brian McBride;8;0;0;Mexico;United States
2002-06-17;United States;Landon Donovan;65;0;0;Mexico;United States
2002-06-18;Turkey;Ümit Davala;12;0;0;Japan;Turkey
2002-06-18;Italy;Christian Vieri;18;0;0;South Korea;Italy
2002-06-18;South Korea;Seol Ki-hyeon;88;0;0;South Korea;Italy
2002-06-18;South Korea;Ahn Jung-hwan;117;0;0;South Korea;Italy
2002-06-21;England;Michael Owen;23;0;0;England;Brazil
2002-06-21;Brazil;Rivaldo;45;0;0;England;Brazil
2002-06-21;Brazil;Ronaldinho;50;0;0;England;Brazil
2002-06-21;Germany;Michael Ballack;39;0;0;Germany;United States
2002-06-22;Turkey;İlhan Mansiz;94;0;0;Senegal;Turkey
2002-06-25;Germany;Michael Ballack;75;0;0;South Korea;Germany
2002-06-26;Brazil;Ronaldo;49;0;0;Brazil;Turkey
2002-06-29;Turkey;Hakan Şukur;1;0;0;South Korea;Turkey
2002-06-29;South Korea;Lee Eul-yong;9;0;0;South Korea;Turkey
2002-06-29;Turkey;İlhan Mansiz;13;0;0;South Korea;Turkey
2002-06-29;Turkey;İlhan Mansiz;32;0;0;South Korea;Turkey
2002-06-29;South Korea;Song Chong-gug;90;0;0;South Korea;Turkey
2002-06-30;Brazil;Ronaldo;67;0;0;Germany;Brazil
2002-06-30;Brazil;Ronaldo;79;0;0;Germany;Brazil
2002-07-05;New Zealand;Ryan Nelsen;30;0;0;New Zealand;Tahiti
2002-07-05;New Zealand;Ivan Vicelich;49;0;0;New Zealand;Tahiti
2002-07-05;New Zealand;Paul Urlovic;80;0;0;New Zealand;Tahiti
2002-07-05;New Zealand;Jeff Campbell;88;0;0;New Zealand;Tahiti
2002-07-06;Australia;Damian Mori;69;0;0;Australia;Vanuatu
2002-07-06;Australia;Bobby Despotovski;85;0;0;Australia;Vanuatu
2002-07-06;Fiji;Veresa Toma;23;0;0;Fiji;New Caledonia
2002-07-06;Fiji;Junior Bukaudi;49;0;0;Fiji;New Caledonia
2002-07-06;New Caledonia;Andre Sinedo;79;0;0;Fiji;New Caledonia
2002-07-07;New Zealand;Chris Killen;9;0;0;New Zealand;Papua New Guinea
2002-07-07;New Zealand;Chris Killen;10;0;0;New Zealand;Papua New Guinea
2002-07-07;New Zealand;Jeff Campbell;27;0;0;New Zealand;Papua New Guinea
2002-07-07;New Zealand;Chris Killen;28;0;0;New Zealand;Papua New Guinea
2002-07-07;Papua New Guinea;Joe Aisa;35;0;1;New Zealand;Papua New Guinea
2002-07-07;New Zealand;Chris Killen;51;0;0;New Zealand;Papua New Guinea
2002-07-07;New Zealand;Ryan Nelsen;54;0;0;New Zealand;Papua New Guinea
